method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_x2_lookup,Cell-1 X² lookup,x2,17,0.95,63,0.7420485320612902,0.7103573576097327,0.03169117445155737,0.07678714285714283,0.10847831730870024,0.5396822142857143,0.15456949999999997,0.3429821746031746,0.016131047588137364,0.07775695287873817,0.12918909010107785,0.011347797181871153,0.9729822306405931,0.949814547529538,1.6507936507936507,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,0,0.1,63,0.3012299601310671,0.2695387856795097,0.03169117445155737,0.0742191111111111,0.10591028556266849,0.15897123015873016,0.0680848253968254,0.050526452380952366,0.014483809574610618,0.021864634835057736,0.7326260649022602,0.3735989710641286,0.2323801621558174,0.10037090494092368,2.0952380952380953,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,1,0.15,63,0.3192976745198075,0.2876065000682501,0.03169117445155737,0.07598511111111109,0.10767628556266849,0.17042723015873015,0.06769791269841269,0.06604161904761903,0.014755047591669172,0.026439111206739623,0.6790468798033775,0.31200359265009564,0.2882249750315196,0.14962909505907623,2.7936507936507935,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,2,0.2,63,0.35339337311446567,0.3217021986629083,0.03169117445155737,0.07890967460317459,0.11060084905473198,0.19574439682539682,0.07527084126984125,0.08239515873015872,0.015210666664181197,0.03183746057015558,0.6414444292230266,0.2747117016050551,0.35450020763609147,0.19981454752953812,3.3333333333333335,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,3,0.25,63,0.3723624122400312,0.3406712377884738,0.03169117445155737,0.07874846031746031,0.11043963476901769,0.2166290634920635,0.07877650793650791,0.09961556349206348,0.015381841269868657,0.029911872709081234,0.6126051740573039,0.2455861029170808,0.40152735795293537,0.25,3.857142857142857,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,4,0.3,63,0.409631555814831,0.3779403813632736,0.03169117445155737,0.0801016349206349,0.1117928093721923,0.24389690476190473,0.0883556984126984,0.11674938888888887,0.014999365064478057,0.03894247661625578,0.582939242855424,0.2211516357603527,0.4446091746527051,0.30018545247046186,4.222222222222222,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,5,0.35,63,0.42615026162655295,0.3944590871749955,0.03169117445155737,0.07879957936507936,0.11049075381663674,0.2650847777777777,0.09273219047619045,0.1332273015873016,0.015290920622646767,0.03528380940949156,0.5490817574577199,0.19640708537328808,0.5011408295896318,0.35037090494092366,4.5396825396825395,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,6,0.4,63,0.449673110989774,0.4179819365382166,0.03169117445155737,0.07910596031746031,0.1107971347690177,0.2859820079365079,0.09817873015873013,0.14892833333333333,0.015234539654874563,0.0376594286293737,0.5246788843697499,0.1792923874325222,0.5421071606022971,0.39962909505907623,4.682539682539683,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,7,0.45,63,0.4896981269006426,0.45800695244908524,0.03169117445155737,0.08090285714285712,0.11259403159441453,0.31164225396825396,0.10476123015873015,0.16694740476190473,0.01533257139344059,0.05012926994453342,0.4955471557609382,0.15853382008416309,0.5815060942892044,0.4498145475295381,4.650793650793651,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,8,0.5,63,0.5049698648495126,0.47327869039795506,0.03169117445155737,0.080087873015873,0.11177904746743039,0.338554119047619,0.11424957936507936,0.18398827777777776,0.015472761872741858,0.039163936461721095,0.4639283991344864,0.13959453030238073,0.6284964623905364,0.5,4.904761904761905,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,9,0.55,63,0.5496555237637683,0.5179643493122108,0.03169117445155737,0.08120919841269839,0.11290037286425579,0.36553788095238093,0.12166711904761904,0.2055543968253968,0.015518984225179423,0.055698285721951964,0.4319724738450041,0.11939770077902169,0.6812218380352807,0.5501854524704618,4.904761904761905,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,10,0.6,63,0.5776088966938332,0.5459177222422757,0.03169117445155737,0.08168901587301586,0.11338019032457325,0.40122324603174603,0.1299338095238095,0.22876646825396824,0.015797333318799213,0.04720812701871466,0.4022548562802729,0.10333378542037233,0.7197414248708695,0.6003709049409237,4.825396825396825,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,11,0.65,63,0.5966470162532765,0.5649558418017191,0.03169117445155737,0.08059986507936508,0.11229103953092245,0.4183867063492063,0.1314596746031746,0.24643129365079364,0.015354920651704504,0.050614349721443026,0.3694571392640235,0.08701897802807032,0.7627213398615519,0.6496290950590763,4.396825396825397,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,12,0.7,63,0.6317070633899039,0.6000158889383465,0.03169117445155737,0.08022618253968253,0.11191735699123992,0.43938335714285714,0.13634544444444444,0.2626691984126984,0.015934476170629694,0.06447187308517707,0.3331360778593946,0.07069147579253662,0.8009071132493397,0.6998145475295382,4.190476190476191,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,13,0.75,63,0.6497159284517073,0.6180247540001501,0.03169117445155737,0.08134355555555554,0.11303473000711294,0.47166481746031746,0.14574884920634917,0.28241449206349206,0.016068063365916364,0.048948317618360555,0.30212745248591377,0.05897697664442513,0.8346215041856917,0.75,4.015873015873016,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,14,0.8,63,0.6830633887682841,0.6513722143167268,0.03169117445155737,0.07964274603174602,0.1113339204833034,0.4881571507936508,0.14656865079365078,0.29979148412698414,0.015630222221333787,0.06794209526999598,0.26873907106854605,0.046723489723508274,0.8763827397709801,0.8001854524704618,3.3968253968253967,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,15,0.85,63,0.6979836186464391,0.6662924441948817,0.03169117445155737,0.07954399206349204,0.11123516651504944,0.5129239444444444,0.153109,0.3168078095238095,0.015587555643703213,0.05823695204324188,0.2283420213350346,0.03421446633717366,0.9076995773920937,0.8503709049409237,3.015873015873016,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,16,0.9,63,0.71650011926249,0.6848089448109326,0.03169117445155737,0.07799576984126982,0.10968694429282722,0.5302519047619048,0.15651106349206348,0.33095146825396826,0.015757714339073643,0.06080355586868425,0.18105948171282685,0.02172210954484481,0.9404185896828061,0.8996290950590763,2.4444444444444446,1.0,0.0
cell1_x2_twoline,Cell-1 X² 2-line,x2,17,0.95,63,0.743135547934306,0.7114443734827486,0.03169117445155737,0.07787415873015872,0.1095653331817161,0.5396822142857143,0.15456949999999997,0.3429821746031746,0.016131047588137364,0.07775695287873817,0.12918909010107785,0.011347797181871153,0.9729822306405931,0.949814547529538,1.6507936507936507,1.0,0.0
paper,Paper |x|,abs,0,0.1,63,0.4755795954992393,0.44548994460479796,0.030089650894441253,0.22463005555555557,0.2547197064499968,0.18426255555555554,0.08475920634920633,0.05340026190476189,0.01452444455335061,0.02207288894033615,0.6981566588556956,0.3443692033253019,0.13643642940691536,0.09144233351235227,3.111111111111111,0.42857142857142855,0.0
paper,Paper |x|,abs,1,0.15,63,0.4902570952598746,0.4601674443654333,0.030089650894441253,0.2366664603174603,0.26675611121190157,0.18042746031746032,0.07505453174603173,0.06565667460317459,0.015518476151757714,0.027555047578754828,0.6586695355732762,0.2967117438240657,0.1959838287697898,0.14696059344790544,3.8095238095238093,0.2857142857142857,0.0
