model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
tiny11,test_long_structured,2,0.2,paper,Paper |x|,importance_bound,True,0.710356871287028,0.6453553933118071,21.0,15.72807300559622,0.7489558574093438,14.768470227718353,0.7032604870342073,0.6333570352622441,0.21312736742424243
tiny11,test_long_structured,2,0.2,paper,Paper |x|,error_oracle,True,0.710356871287028,0.6453553933118071,21.0,15.687767005054893,0.747036524050233,13.494879819452763,0.6426133247358459,0.6426133247358459,0.19861843885281386
tiny11,test_long_structured,2,0.2,cell1_x2,Cell-1 X²,importance_bound,True,0.710356871287028,0.6453553933118071,21.0,10.722845010247232,0.5106116671546301,14.42299259454012,0.6868091711685771,0.6372268776453677,0.25482996820887444
tiny11,test_long_structured,2,0.2,cell1_x2,Cell-1 X²,error_oracle,True,0.710356871287028,0.6453553933118071,21.0,10.672131010345879,0.5081967147783752,13.452458545565605,0.6405932640745526,0.6405932640745526,0.24532010957792205
tiny11,test_long_structured,2,0.2,shifted8_x2,Shifted-8 X²,importance_bound,True,0.710356871287028,0.6453553933118071,21.0,12.324367001391947,0.5868746191139023,14.208170659840107,0.6765795552304813,0.6301839251426005,0.28102171266233766
tiny11,test_long_structured,2,0.2,shifted8_x2,Shifted-8 X²,error_oracle,True,0.710356871287028,0.6453553933118071,21.0,12.277078000344991,0.58462276192119,13.307006597518921,0.6336669808342343,0.6336669808342343,0.26195549242424243
tiny11,test_long_structured,2,0.2,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.710356871287028,0.6453553933118071,21.0,13.209167009683727,0.6290079528420822,14.144032053649426,0.6735253358880678,0.6161955778620073,0.2810449641504329
tiny11,test_long_structured,2,0.2,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.710356871287028,0.6453553933118071,21.0,13.049718509536087,0.621415167120766,13.300932742655277,0.6333777496502513,0.6333777496502513,0.24770233022186147
tiny11,test_long_structured,3,0.25,paper,Paper |x|,importance_bound,True,0.6529119468870617,0.5907168700581505,21.0,15.956323507159473,0.7598249289123559,13.61339196562767,0.6482567602679843,0.5893445940954345,0.26604775432900435
tiny11,test_long_structured,3,0.25,paper,Paper |x|,error_oracle,True,0.6529119468870617,0.5907168700581505,21.0,16.0316980051235,0.7634141907201666,11.9205901324749,0.5676471491654714,0.5676471491654714,0.2871601055194805
