objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_error,mean_loss,mean_selected_fraction,target_mean_error,target_mean_importance_loss
importance_bound,4,0.3,cell1_x2,Cell-1 X²,3,0.3056883252387785,0.5590904253342796,0.6033857150210274,0.3515873015873015,0.5425127713926255,0.6116404079255604
importance_bound,4,0.3,paper,Paper |x|,3,0.516309405149668,0.5296881842234779,0.6021527813540565,0.31984126984126987,0.5425127713926255,0.6116404079255604
importance_bound,4,0.3,shifted8_x2,Shifted-8 X²,3,0.32416180149355006,0.552660666642681,0.5985242765810754,0.35714285714285715,0.5425127713926255,0.6116404079255604
importance_bound,5,0.35,adaptive8_x2,Adaptive-8 X²,3,0.34467330945853575,0.4953674722522024,0.5412899374015747,0.4134920634920634,0.5017601192470581,0.5579518131793492
importance_bound,5,0.35,cell1_x2,Cell-1 X²,3,0.3219478729359308,0.48853019305637907,0.5208049839924253,0.4333333333333333,0.5017601192470581,0.5579518131793492
importance_bound,5,0.35,paper,Paper |x|,3,0.5258931353236238,0.4849462548182124,0.5468389969023447,0.376984126984127,0.5017601192470581,0.5579518131793492
importance_bound,5,0.35,shifted8_x2,Shifted-8 X²,3,0.34266584108344994,0.4874361574886337,0.5170822137641529,0.44047619047619047,0.5017601192470581,0.5579518131793492
importance_bound,6,0.4,adaptive8_x2,Adaptive-8 X²,3,0.363654158570282,0.4316522263818317,0.46719040698002257,0.49047619047619034,0.46813680444444933,0.5102717327693153
importance_bound,6,0.4,cell1_x2,Cell-1 X²,3,0.3259216110431144,0.4702092578250265,0.5009685726392837,0.4539682539682539,0.46813680444444933,0.5102717327693153
importance_bound,6,0.4,paper,Paper |x|,3,0.5373728575175839,0.44906330948311185,0.5003219171175881,0.4246031746031746,0.46813680444444933,0.5102717327693153
importance_bound,6,0.4,shifted8_x2,Shifted-8 X²,3,0.34941007921245365,0.4674115210535034,0.48818920398988425,0.47142857142857136,0.46813680444444933,0.5102717327693153
importance_bound,7,0.45,adaptive8_x2,Adaptive-8 X²,3,0.3680224918753079,0.41722154096951564,0.4503343416348336,0.5071428571428571,0.44033708789991954,0.46274930569860667
importance_bound,7,0.45,cell1_x2,Cell-1 X²,3,0.3396308253630201,0.4249507469080743,0.44242236538538854,0.5182539682539682,0.44033708789991954,0.46274930569860667
importance_bound,7,0.45,paper,Paper |x|,3,0.5484487145064502,0.4186528793403081,0.46039093699720174,0.4682539682539682,0.44033708789991954,0.46274930569860667
importance_bound,7,0.45,shifted8_x2,Shifted-8 X²,3,0.36165880936069805,0.4219939136315906,0.44337002400841036,0.519047619047619,0.44033708789991954,0.46274930569860667
importance_bound,8,0.5,adaptive8_x2,Adaptive-8 X²,3,0.37947701571765396,0.38319634498348315,0.40994148216550313,0.5507936507936507,0.41099682438468177,0.4169397865022932
importance_bound,8,0.5,cell1_x2,Cell-1 X²,3,0.3465018808244902,0.4057857922854877,0.41544942699727555,0.5468253968253968,0.41099682438468177,0.4169397865022932
importance_bound,8,0.5,paper,Paper |x|,3,0.5630711510367119,0.3781446203116387,0.41350062711844365,0.5246031746031745,0.41099682438468177,0.4169397865022932
importance_bound,8,0.5,shifted8_x2,Shifted-8 X²,3,0.37362596820190025,0.3953378461301327,0.4050030417385555,0.5626984126984126,0.41099682438468177,0.4169397865022932
importance_bound,9,0.55,adaptive8_x2,Adaptive-8 X²,3,0.3970655793676159,0.3394288204846874,0.3628102791687799,0.5992063492063492,0.37116254706467905,0.36711616080904763
importance_bound,9,0.55,cell1_x2,Cell-1 X²,3,0.364255745906352,0.3677168217679811,0.3634861513735756,0.6047619047619047,0.37116254706467905,0.36711616080904763
importance_bound,9,0.55,paper,Paper |x|,3,0.5861311986247708,0.3297152760187312,0.3578381023946262,0.5833333333333333,0.37116254706467905,0.36711616080904763
importance_bound,9,0.55,shifted8_x2,Shifted-8 X²,3,0.3935861111064827,0.36045792007020544,0.3575066384815034,0.6103174603174603,0.37116254706467905,0.36711616080904763
importance_bound,10,0.6,adaptive8_x2,Adaptive-8 X²,3,0.43032088884360825,0.29785201018528334,0.295267290066159,0.6698412698412698,0.3464429974555969,0.3246607525008065
importance_bound,10,0.6,cell1_x2,Cell-1 X²,3,0.38519530151712417,0.32561363126077353,0.31518972534981987,0.6523809523809523,0.3464429974555969,0.3246607525008065
importance_bound,10,0.6,paper,Paper |x|,3,0.6094381034138231,0.29961802159983014,0.31523949404557544,0.6317460317460316,0.3464429974555969,0.3246607525008065
importance_bound,10,0.6,shifted8_x2,Shifted-8 X²,3,0.4123371984156095,0.3289254917393601,0.3185797149226779,0.6492063492063492,0.3464429974555969,0.3246607525008065
importance_bound,11,0.65,adaptive8_x2,Adaptive-8 X²,3,0.4406129206382026,0.2831456930273109,0.27580683690214913,0.6904761904761904,0.31765842236696723,0.2813697145098732
importance_bound,11,0.65,cell1_x2,Cell-1 X²,3,0.40660980949803377,0.29453825725922506,0.2715904126091609,0.6999999999999998,0.31765842236696723,0.2813697145098732
importance_bound,11,0.65,paper,Paper |x|,3,0.6345875559875558,0.2736207489219923,0.2755986766682731,0.672222222222222,0.31765842236696723,0.2813697145098732
importance_bound,11,0.65,shifted8_x2,Shifted-8 X²,3,0.43901773014894735,0.28543713600153015,0.2665309771185829,0.703174603174603,0.31765842236696723,0.2813697145098732
importance_bound,12,0.7,adaptive8_x2,Adaptive-8 X²,3,0.47521701590516363,0.24319222752773575,0.213457981745402,0.7563492063492063,0.28833477902743554,0.2384012256349836
importance_bound,12,0.7,cell1_x2,Cell-1 X²,3,0.4292776825865781,0.2665002794256286,0.22733792071304623,0.7460317460317459,0.28833477902743554,0.2384012256349836
importance_bound,12,0.7,paper,Paper |x|,3,0.6683658972188841,0.24578335068173826,0.22825986123274244,0.7238095238095236,0.28833477902743554,0.2384012256349836
importance_bound,12,0.7,shifted8_x2,Shifted-8 X²,3,0.4627037618450011,0.25635837024402996,0.22379700129940397,0.7476190476190476,0.28833477902743554,0.2384012256349836
importance_bound,13,0.75,adaptive8_x2,Adaptive-8 X²,3,0.49245480966130134,0.22462805685779405,0.18489379494909255,0.7857142857142857,0.24415588769174754,0.19424122004281907
importance_bound,13,0.75,cell1_x2,Cell-1 X²,3,0.4624334604512992,0.2229321449403725,0.16704858011669585,0.8111111111111109,0.24415588769174754,0.19424122004281907
importance_bound,13,0.75,paper,Paper |x|,3,0.7064342464649932,0.20848452512707025,0.18113392922613356,0.7746031746031745,0.24415588769174754,0.19424122004281907
importance_bound,13,0.75,shifted8_x2,Shifted-8 X²,3,0.49610652385608917,0.22429539789519612,0.16774295128527142,0.8087301587301586,0.24415588769174754,0.19424122004281907
importance_bound,14,0.8,adaptive8_x2,Adaptive-8 X²,3,0.5216926666938358,0.19963818475131004,0.1384064768041883,0.8380952380952379,0.21414984336921142,0.1538541525129288
importance_bound,14,0.8,cell1_x2,Cell-1 X²,3,0.4755392382588992,0.2136295326645412,0.1440222935071067,0.8373015873015871,0.21414984336921142,0.1538541525129288
importance_bound,14,0.8,paper,Paper |x|,3,0.7327145401536453,0.18799060504765264,0.15161119945465573,0.8079365079365077,0.21414984336921142,0.1538541525129288
importance_bound,14,0.8,shifted8_x2,Shifted-8 X²,3,0.5105807064788151,0.20625929705916887,0.14606419063749768,0.8317460317460316,0.21414984336921142,0.1538541525129288
importance_bound,15,0.85,adaptive8_x2,Adaptive-8 X²,3,0.5471844287191988,0.17710472968599147,0.10309396849738227,0.8793650793650792,0.17907322913644805,0.11349138097157553
importance_bound,15,0.85,cell1_x2,Cell-1 X²,3,0.49834530983698744,0.18637994948833705,0.10737703622333587,0.8761904761904761,0.17907322913644805,0.11349138097157553
importance_bound,15,0.85,paper,Paper |x|,3,0.7816683736778308,0.1600704543617746,0.10591819645866514,0.8619047619047618,0.17907322913644805,0.11349138097157553
importance_bound,15,0.85,shifted8_x2,Shifted-8 X²,3,0.5374314683998614,0.17758068155556442,0.10738721915653775,0.8738095238095237,0.17907322913644805,0.11349138097157553
importance_bound,16,0.9,adaptive8_x2,Adaptive-8 X²,3,0.5803730873723417,0.14785071477175704,0.06983856927780878,0.9174603174603172,0.14129974864541534,0.07366210884518094
importance_bound,16,0.9,cell1_x2,Cell-1 X²,3,0.5269071751943439,0.15775599307011043,0.07142453628873068,0.9174603174603173,0.14129974864541534,0.07366210884518094
importance_bound,16,0.9,paper,Paper |x|,3,0.8328866674940208,0.1284371405425999,0.07103667372748966,0.9055555555555553,0.14129974864541534,0.07366210884518094
importance_bound,16,0.9,shifted8_x2,Shifted-8 X²,3,0.5707243893650022,0.14423332251017054,0.06995407361832874,0.9158730158730156,0.14129974864541534,0.07366210884518094
importance_bound,17,0.95,paper,Paper |x|,3,0.9217868734714693,0.09532379781797762,0.03580450727826075,0.9499999999999996,0.09532379781797763,0.03580450727826075
