case_id,repetition,runtime_ms
tiny11-000529,2,0.541693
tiny11-000530,0,1.216826
tiny11-000530,1,1.167353
tiny11-000530,2,1.036378
tiny11-000531,0,1.334726
tiny11-000531,1,1.03761
tiny11-000531,2,0.977448
tiny11-000532,0,0.553406
tiny11-000532,1,0.531314
tiny11-000532,2,0.526234
tiny11-000533,0,0.273281
tiny11-000533,1,0.286376
tiny11-000533,2,0.300923
tiny11-000534,0,0.226113
tiny11-000534,1,0.150271
tiny11-000534,2,0.215153
tiny11-000535,0,0.308187
tiny11-000535,1,0.245509
tiny11-000535,2,0.235831
tiny11-000536,0,0.442628
tiny11-000536,1,0.384299
tiny11-000536,2,0.388447
tiny11-000537,0,1.382586
tiny11-000537,1,1.309269
tiny11-000537,2,1.334696
tiny11-000538,0,2.358751
tiny11-000538,1,2.11211
tiny11-000538,2,2.04744
tiny11-000539,0,0.776633
tiny11-000539,1,0.587007
tiny11-000539,2,0.534811
tiny11-000540,0,0.357348
tiny11-000540,1,0.209762
tiny11-000540,2,0.169386
tiny11-000541,0,0.29938
tiny11-000541,1,0.219781
tiny11-000541,2,0.182501
tiny11-000542,0,0.194274
tiny11-000542,1,0.175068
tiny11-000542,2,0.170338
tiny11-000543,0,0.318526
tiny11-000543,1,0.25147
tiny11-000543,2,0.245699
tiny11-000544,0,0.733482
tiny11-000544,1,0.660356
tiny11-000544,2,0.627213
tiny11-000545,0,0.300993
tiny11-000545,1,0.279774
tiny11-000545,2,0.231764
tiny11-000546,0,0.735796
tiny11-000546,1,0.595504
tiny11-000546,2,0.529249
tiny11-000547,0,0.194944
tiny11-000547,1,0.162064
tiny11-000547,2,0.145873
tiny11-000548,0,0.185097
tiny11-000548,1,0.142026
tiny11-000548,2,0.137006
tiny11-000549,0,0.33657
tiny11-000549,1,0.270676
tiny11-000549,2,0.252753
tiny11-000550,0,0.570146
tiny11-000550,1,0.555259
tiny11-000550,2,0.61452
tiny11-000551,0,1.120776
tiny11-000551,1,1.091722
tiny11-000551,2,1.102001
tiny11-000552,0,1.612476
tiny11-000552,1,1.445193
tiny11-000552,2,1.580316
tiny11-000553,0,0.838949
tiny11-000553,1,0.842445
tiny11-000553,2,0.783996
tiny11-000554,0,0.377216
tiny11-000554,1,0.315951
tiny11-000554,2,0.353551
tiny11-000555,0,0.156122
tiny11-000555,1,0.164357
tiny11-000555,2,0.14388
tiny11-000556,0,0.40607
tiny11-000556,1,0.319919
tiny11-000556,2,0.295212
tiny11-000557,0,0.402563
tiny11-000557,1,0.378157
tiny11-000557,2,0.351738
tiny11-000558,0,1.141454
tiny11-000558,1,1.041969
tiny11-000558,2,1.012063
tiny11-000559,0,1.633135
tiny11-000559,1,1.50733
tiny11-000559,2,1.439592
tiny11-000560,0,0.490468
tiny11-000560,1,0.487341
tiny11-000560,2,0.491088
tiny11-000561,0,0.255678
tiny11-000561,1,0.191358
tiny11-000561,2,0.172142
tiny11-000562,0,0.191478
tiny11-000562,1,0.164017
tiny11-000562,2,0.149339
tiny11-000563,0,0.160981
tiny11-000563,1,0.152214
tiny11-000563,2,0.147696
tiny11-000564,0,0.195997
tiny11-000564,1,0.179997
tiny11-000564,2,0.172783
tiny11-000565,0,0.676706
tiny11-000565,1,0.657209
tiny11-000565,2,0.630068
tiny11-000566,0,0.24067
tiny11-000566,1,0.228698
tiny11-000566,2,0.217527
tiny11-000567,0,0.670344
tiny11-000567,1,0.582199
tiny11-000567,2,0.551482
tiny11-000568,0,0.173234
tiny11-000568,1,0.124162
tiny11-000568,2,0.139621
tiny11-000569,0,0.166982
tiny11-000569,1,0.149419
tiny11-000569,2,0.145311
tiny11-000570,0,0.579964
tiny11-000570,1,0.594342
tiny11-000570,2,0.59337
tiny11-000571,0,1.12807
tiny11-000571,1,1.019276
tiny11-000571,2,1.192621
tiny11-000572,0,1.257312
tiny11-000572,1,1.231373
tiny11-000572,2,1.171721
tiny11-000573,0,5.559809
tiny11-000573,1,5.771795
tiny11-000573,2,4.842086
tiny11-000574,0,0.732801
tiny11-000574,1,0.610953
tiny11-000574,2,0.570457
tiny11-000575,0,0.230371
tiny11-000575,1,0.225101
tiny11-000575,2,0.189725
tiny11-000576,0,0.16588
tiny11-000576,1,0.153998
tiny11-000576,2,0.163426
tiny11-000577,0,0.495046
tiny11-000577,1,0.394909
tiny11-000577,2,0.383527
tiny11-000578,0,1.443179
tiny11-000578,1,1.241271
tiny11-000578,2,1.149409
tiny11-000579,0,2.263362
tiny11-000579,1,2.615251
tiny11-000579,2,3.43793
tiny11-000580,0,3.803744
tiny11-000580,1,3.029996
tiny11-000580,2,3.34176
tiny11-000581,0,0.738862
tiny11-000581,1,0.685863
tiny11-000581,2,0.725928
tiny11-000582,0,0.279773
tiny11-000582,1,0.214621
tiny11-000582,2,0.193101
tiny11-000583,0,0.18194
tiny11-000583,1,0.157915
tiny11-000583,2,0.147476
tiny11-000584,0,0.434843
tiny11-000584,1,0.290092
tiny11-000584,2,0.249367
tiny11-000585,0,0.302596
tiny11-000585,1,0.294601
tiny11-000585,2,0.274654
tiny11-000586,0,3.858186
tiny11-000586,1,3.366677
tiny11-000586,2,3.345937
tiny11-000587,0,0.707553
tiny11-000587,1,0.490097
tiny11-000587,2,0.452396
tiny11-000588,0,0.487021
tiny11-000588,1,0.442889
tiny11-000588,2,0.401621
tiny11-000589,0,0.159939
tiny11-000589,1,0.126957
tiny11-000589,2,0.119383
tiny11-000590,0,0.377446
tiny11-000590,1,0.29413
tiny11-000590,2,0.212848
tiny11-000591,0,0.338232
tiny11-000591,1,0.281497
tiny11-000591,2,0.335417
tiny11-000592,0,0.840102
tiny11-000592,1,0.794847
tiny11-000592,2,0.85517
tiny11-000593,0,0.938154
tiny11-000593,1,1.077936
tiny11-000593,2,1.009017
tiny11-000594,0,1.343162
tiny11-000594,1,1.316532
tiny11-000594,2,1.289511
tiny11-000595,0,0.586386
tiny11-000595,1,0.4814
tiny11-000595,2,0.42214
tiny11-000596,0,0.14429
tiny11-000596,1,0.232324
tiny11-000596,2,0.229238
tiny11-000597,0,0.186489
tiny11-000597,1,0.159187
tiny11-000597,2,0.167504
tiny11-000598,0,0.546762
tiny11-000598,1,0.328053
tiny11-000598,2,0.308467
tiny11-000599,0,0.590274
tiny11-000599,1,0.555349
tiny11-000599,2,0.455702
tiny11-000600,0,1.326651
tiny11-000600,1,1.262481
tiny11-000600,2,1.391723
tiny11-000601,0,2.079499
tiny11-000601,1,2.025829
tiny11-000601,2,2.260207
tiny11-000602,0,0.763798
tiny11-000602,1,0.610833
tiny11-000602,2,0.516867
tiny11-000603,0,0.280154
tiny11-000603,1,0.184776
tiny11-000603,2,0.150181
tiny11-000604,0,0.167984
tiny11-000604,1,0.148107
tiny11-000604,2,0.132848
tiny11-000605,0,0.242613
tiny11-000605,1,0.234618
tiny11-000605,2,0.194163
tiny11-000606,0,0.239558
tiny11-000606,1,0.198532
tiny11-000606,2,0.18157
tiny11-000607,0,0.856913
tiny11-000607,1,0.815114
tiny11-000607,2,0.813672
tiny11-000608,0,0.433481
tiny11-000608,1,0.31573
tiny11-000608,2,0.32044
tiny11-000609,0,0.282769
tiny11-000609,1,0.218649
tiny11-000609,2,0.211616
tiny11-000610,0,0.115706
tiny11-000610,1,0.104175
tiny11-000610,2,0.099376
tiny11-000611,0,0.150742
tiny11-000611,1,0.13925
tiny11-000611,2,0.162884
tiny11-000612,0,0.301864
tiny11-000612,1,0.25662
tiny11-000612,2,0.255308
tiny11-000613,0,0.996224
tiny11-000613,1,1.015118
tiny11-000613,2,1.13388
tiny11-000614,0,1.227346
tiny11-000614,1,1.214241
tiny11-000614,2,1.093896
tiny11-000615,0,1.706421
tiny11-000615,1,2.055675
tiny11-000615,2,1.595574
tiny11-000616,0,0.331701
tiny11-000616,1,0.379159
tiny11-000616,2,0.335608
tiny11-000617,0,0.276858
tiny11-000617,1,0.191979
tiny11-000617,2,0.178975
tiny11-000618,0,0.380882
tiny11-000618,1,0.271648
tiny11-000618,2,0.281637
tiny11-000619,0,0.471432
tiny11-000619,1,0.487071
tiny11-000619,2,0.484135
tiny11-000620,0,0.985292
tiny11-000620,1,0.890325
tiny11-000620,2,0.968511
tiny11-000621,0,1.248194
tiny11-000621,1,1.164327
tiny11-000621,2,1.139943
tiny11-000622,0,1.990202
tiny11-000622,1,1.829121
tiny11-000622,2,1.801379
tiny11-000623,0,0.41175
tiny11-000623,1,0.24073
tiny11-000623,2,0.248204
tiny11-000624,0,0.113022
tiny11-000624,1,0.095739
tiny11-000624,2,0.179205
tiny11-000625,0,0.164047
tiny11-000625,1,0.138118
tiny11-000625,2,0.132948
tiny11-000626,0,0.249466
tiny11-000626,1,0.203581
tiny11-000626,2,0.200685
tiny11-000627,0,0.21961
tiny11-000627,1,0.211796
tiny11-000627,2,0.192931
tiny11-000628,0,1.071283
tiny11-000628,1,0.931583
tiny11-000628,2,0.838999
tiny11-000629,0,0.338172
tiny11-000629,1,0.260146
tiny11-000629,2,0.245829
tiny11-000630,0,0.247994
tiny11-000630,1,0.249747
tiny11-000630,2,0.217166
tiny11-000631,0,0.13924
tiny11-000631,1,0.115186
tiny11-000631,2,0.094186
tiny11-000632,0,0.180258
tiny11-000632,1,0.166702
tiny11-000632,2,0.17101
tiny11-000633,0,0.262902
tiny11-000633,1,0.23527
tiny11-000633,2,0.234679
tiny11-000634,0,0.637502
tiny11-000634,1,0.566369
tiny11-000634,2,0.573382
tiny11-000635,0,0.887209
tiny11-000635,1,0.879565
tiny11-000635,2,0.815375
tiny11-000636,0,1.131366
tiny11-000636,1,1.027211
tiny11-000636,2,1.039153
tiny11-000637,0,0.312395
tiny11-000637,1,0.356477
tiny11-000637,2,0.246822
tiny11-000638,0,0.101059
tiny11-000638,1,0.126297
tiny11-000638,2,0.088916
tiny11-000639,0,0.147666
tiny11-000639,1,0.132928
tiny11-000639,2,0.146935
tiny11-000640,0,0.335638
tiny11-000640,1,0.270265
tiny11-000640,2,0.256059
tiny11-000641,0,0.6468
tiny11-000641,1,0.488815
tiny11-000641,2,0.531214
tiny11-000642,0,1.303507
tiny11-000642,1,1.091401
tiny11-000642,2,1.072235
tiny11-000643,0,2.076864
tiny11-000643,1,2.297968
tiny11-000643,2,1.767525
tiny11-000644,0,0.226453
tiny11-000644,1,0.207348
tiny11-000644,2,0.202669
tiny11-000645,0,0.102492
tiny11-000645,1,0.093315
tiny11-000645,2,0.098143
tiny11-000646,0,0.181319
tiny11-000646,1,0.161552
tiny11-000646,2,0.153938
tiny11-000647,0,0.23511
tiny11-000647,1,0.219581
tiny11-000647,2,0.166691
tiny11-000648,0,0.221565
tiny11-000648,1,0.239458
tiny11-000648,2,0.241362
tiny11-000649,0,0.8339
tiny11-000649,1,0.789487
tiny11-000649,2,0.773788
tiny11-000650,0,0.461282
tiny11-000650,1,0.333484
tiny11-000650,2,0.264504
tiny11-000651,0,0.426658
tiny11-000651,1,0.338804
tiny11-000651,2,0.397855
tiny11-000652,0,0.100097
tiny11-000652,1,0.087814
tiny11-000652,2,0.083106
tiny11-000653,0,0.145421
tiny11-000653,1,0.131045
tiny11-000653,2,0.129703
tiny11-000654,0,0.266439
tiny11-000654,1,0.284362
tiny11-000654,2,0.259065
tiny11-000655,0,0.662158
tiny11-000655,1,0.558434
tiny11-000655,2,0.51322
tiny11-000656,0,0.916705
tiny11-000656,1,0.850892
tiny11-000656,2,0.908168
tiny11-000657,0,1.150822
tiny11-000657,1,1.021179
tiny11-000657,2,1.024366
tiny11-000658,0,0.478586
tiny11-000658,1,0.397974
tiny11-000658,2,0.398886
tiny11-000659,0,0.108223
tiny11-000659,1,0.095258
tiny11-000659,2,0.090319
tiny11-000660,0,0.147105
tiny11-000660,1,0.132277
tiny11-000660,2,0.168695
tiny11-000661,0,0.251761
tiny11-000661,1,0.252503
tiny11-000661,2,0.236722
tiny11-000662,0,0.46487
tiny11-000662,1,0.444511
tiny11-000662,2,0.409386
tiny11-000663,0,1.366485
tiny11-000663,1,1.321021
tiny11-000663,2,1.424424
tiny11-000664,0,1.723974
tiny11-000664,1,2.0212
tiny11-000664,2,2.120466
tiny11-000665,0,0.415167
tiny11-000665,1,0.398716
tiny11-000665,2,0.364542
tiny11-000666,0,0.135203
tiny11-000666,1,0.130915
tiny11-000666,2,0.131567
tiny11-000667,0,0.234188
tiny11-000667,1,0.229069
tiny11-000667,2,0.18746
tiny11-000668,0,0.194373
tiny11-000668,1,0.163766
tiny11-000668,2,0.170148
tiny11-000669,0,0.221475
tiny11-000669,1,0.221094
tiny11-000669,2,0.197339
tiny11-000670,0,0.726779
tiny11-000670,1,0.638033
tiny11-000670,2,0.954896
tiny11-000671,0,0.319247
tiny11-000671,1,0.334526
tiny11-000671,2,0.257141
tiny11-000672,0,0.603749
tiny11-000672,1,0.530191
tiny11-000672,2,0.450753
tiny11-000673,0,0.235831
tiny11-000673,1,0.237464
tiny11-000673,2,0.204884
tiny11-000674,0,0.168495
tiny11-000674,1,0.151483
tiny11-000674,2,0.130133
tiny11-000675,0,0.356818
tiny11-000675,1,0.268793
tiny11-000675,2,0.218479
tiny11-000676,0,0.53448
tiny11-000676,1,0.517788
tiny11-000676,2,0.559687
tiny11-000677,0,0.832627
tiny11-000677,1,0.748761
tiny11-000677,2,0.884725
tiny11-000678,0,1.318857
tiny11-000678,1,1.080231
tiny11-000678,2,1.005471
tiny11-000679,0,0.743931
tiny11-000679,1,0.429674
tiny11-000679,2,0.394148
tiny11-000680,0,0.310059
tiny11-000680,1,0.252703
tiny11-000680,2,0.25094
tiny11-000681,0,0.145773
tiny11-000681,1,0.150452
tiny11-000681,2,0.130784
tiny11-000682,0,0.27804
tiny11-000682,1,0.231473
tiny11-000682,2,0.257902
tiny11-000683,0,0.445543
tiny11-000683,1,0.382395
tiny11-000683,2,0.386373
tiny11-000684,0,1.107882
tiny11-000684,1,1.011512
tiny11-000684,2,1.0478
tiny11-000685,0,2.411961
tiny11-000685,1,2.024316
tiny11-000685,2,2.229759
tiny11-000686,0,0.471121
tiny11-000686,1,0.405698
tiny11-000686,2,0.362348
tiny11-000687,0,0.172342
tiny11-000687,1,0.15492
tiny11-000687,2,0.159127
tiny11-000688,0,0.162143
tiny11-000688,1,0.154178
tiny11-000688,2,0.156263
tiny11-000689,0,0.16586
tiny11-000689,1,0.152405
tiny11-000689,2,0.147566
tiny11-000690,0,0.293829
tiny11-000690,1,0.223087
tiny11-000690,2,0.221775
tiny11-000691,0,0.882992
tiny11-000691,1,0.744412
tiny11-000691,2,0.703566
tiny11-000692,0,0.4385
tiny11-000692,1,0.475038
tiny11-000692,2,0.34716
tiny11-000693,0,0.536884
tiny11-000693,1,0.387435
tiny11-000693,2,0.358991
tiny11-000694,0,0.169597
tiny11-000694,1,0.141375
tiny11-000694,2,0.133399
tiny11-000695,0,0.152926
tiny11-000695,1,0.129753
tiny11-000695,2,0.124943
tiny11-000696,0,0.28343
tiny11-000696,1,0.261199
tiny11-000696,2,0.261589
tiny11-000697,0,0.565818
tiny11-000697,1,0.505636
tiny11-000697,2,0.494264
tiny11-000698,0,1.268082
tiny11-000698,1,0.959364
tiny11-000698,2,1.034685
tiny11-000699,0,1.808082
tiny11-000699,1,1.4652
tiny11-000699,2,1.128341
tiny11-000700,0,0.506007
tiny11-000700,1,0.452096
tiny11-000700,2,0.54015
tiny11-000701,0,0.452737
tiny11-000701,1,0.300692
tiny11-000701,2,0.196768
tiny11-000702,0,0.307776
tiny11-000702,1,0.182542
tiny11-000702,2,0.14448
tiny11-000703,0,0.322343
tiny11-000703,1,0.243085
tiny11-000703,2,0.264304
tiny11-000704,0,0.407402
tiny11-000704,1,0.359843
tiny11-000704,2,0.354313
tiny11-000705,0,1.360775
tiny11-000705,1,1.246311
tiny11-000705,2,1.253705
tiny11-000706,0,1.887791
tiny11-000706,1,1.816036
tiny11-000706,2,1.909201
tiny11-000707,0,0.813631
tiny11-000707,1,0.673068
tiny11-000707,2,0.554587
tiny11-000708,0,0.248024
tiny11-000708,1,0.183734
tiny11-000708,2,0.162564
tiny11-000709,0,0.253184
tiny11-000709,1,0.173835
tiny11-000709,2,0.13926
tiny11-000710,0,0.173595
tiny11-000710,1,0.157405
tiny11-000710,2,0.162494
tiny11-000711,0,0.273581
tiny11-000711,1,0.212277
tiny11-000711,2,0.198922
tiny11-000712,0,0.843187
tiny11-000712,1,0.730366
tiny11-000712,2,0.723524
tiny11-000713,0,0.324707
tiny11-000713,1,0.287207
tiny11-000713,2,0.241672
tiny11-000714,0,0.717932
tiny11-000714,1,0.589703
tiny11-000714,2,0.559616
tiny11-000715,0,0.148107
tiny11-000715,1,0.155101
tiny11-000715,2,0.119423
tiny11-000716,0,0.174577
tiny11-000716,1,0.157003
tiny11-000716,2,0.146895
tiny11-000717,0,0.659534
tiny11-000717,1,0.634947
tiny11-000717,2,0.603949
tiny11-000718,0,1.00486
tiny11-000718,1,0.921744
tiny11-000718,2,0.844469
tiny11-000719,0,1.387685
tiny11-000719,1,1.444502
tiny11-000719,2,1.459279
tiny11-000720,0,5.027423
tiny11-000720,1,5.139192
tiny11-000720,2,4.832478
tiny11-000721,0,0.615982
tiny11-000721,1,0.576819
tiny11-000721,2,0.597427
tiny11-000722,0,0.17121
tiny11-000722,1,0.156794
tiny11-000722,2,0.14436
tiny11-000723,0,0.189745
tiny11-000723,1,0.152896
tiny11-000723,2,0.146835
tiny11-000724,0,0.454971
tiny11-000724,1,0.392003
tiny11-000724,2,0.356066
tiny11-000725,0,1.555479
tiny11-000725,1,1.799686
tiny11-000725,2,1.397614
tiny11-000726,0,2.171071
tiny11-000726,1,2.318206
tiny11-000726,2,2.66253
tiny11-000727,0,3.121207
tiny11-000727,1,3.347941
tiny11-000727,2,3.089739
tiny11-000728,0,1.275515
tiny11-000728,1,1.048101
tiny11-000728,2,0.76495
tiny11-000729,0,0.205945
tiny11-000729,1,0.178915
tiny11-000729,2,0.182762
tiny11-000730,0,0.209602
tiny11-000730,1,0.189725
tiny11-000730,2,0.182571
tiny11-000731,0,0.291045
tiny11-000731,1,0.243836
tiny11-000731,2,0.234098
tiny11-000732,0,0.313597
tiny11-000732,1,0.280765
tiny11-000732,2,0.301243
tiny11-000733,0,3.391113
tiny11-000733,1,3.088436
tiny11-000733,2,2.978771
tiny11-000734,0,0.667188
tiny11-000734,1,0.516306
tiny11-000734,2,0.456834
tiny11-000735,0,0.444161
tiny11-000735,1,0.376515
tiny11-000735,2,0.448498
tiny11-000736,0,0.163075
tiny11-000736,1,0.109736
tiny11-000736,2,0.103053
tiny11-000737,0,0.17096
tiny11-000737,1,0.140683
tiny11-000737,2,0.137147
tiny11-000738,0,0.292698
tiny11-000738,1,0.284542
tiny11-000738,2,0.243245
tiny11-000739,0,0.689299
tiny11-000739,1,0.56698
tiny11-000739,2,0.532126
tiny11-000740,0,0.960927
tiny11-000740,1,0.880257
tiny11-000740,2,0.908029
tiny11-000741,0,1.278872
tiny11-000741,1,1.113071
tiny11-000741,2,1.035567
tiny11-000742,0,0.633896
tiny11-000742,1,0.490978
tiny11-000742,2,0.51913
tiny11-000743,0,0.102792
tiny11-000743,1,0.09104
tiny11-000743,2,0.097803
tiny11-000744,0,0.29409
tiny11-000744,1,0.237374
tiny11-000744,2,0.232003
tiny11-000745,0,0.478124
tiny11-000745,1,0.347821
tiny11-000745,2,0.290804
tiny11-000746,0,0.77557
tiny11-000746,1,0.520063
tiny11-000746,2,0.444271
tiny11-000747,0,1.124534
tiny11-000747,1,1.434212
tiny11-000747,2,1.485008
tiny11-000748,0,1.732511
tiny11-000748,1,1.624768
tiny11-000748,2,1.601004
tiny11-000749,0,0.408003
tiny11-000749,1,0.367678
tiny11-000749,2,0.367147
tiny11-000750,0,0.168515
tiny11-000750,1,0.125144
tiny11-000750,2,0.105097
tiny11-000751,0,0.277179
tiny11-000751,1,0.21407
tiny11-000751,2,0.199543
tiny11-000752,0,0.204402
tiny11-000752,1,0.154699
tiny11-000752,2,0.14961
tiny11-000753,0,0.282549
tiny11-000753,1,0.259425
tiny11-000753,2,0.23496
tiny11-000754,0,0.868815
tiny11-000754,1,0.778266
tiny11-000754,2,0.782704
tiny11-000755,0,0.316682
tiny11-000755,1,0.330659
tiny11-000755,2,0.324407
tiny11-000756,0,0.290965
tiny11-000756,1,0.227896
tiny11-000756,2,0.215804
tiny11-000757,0,0.209602
tiny11-000757,1,0.15999
tiny11-000757,2,0.145101
tiny11-000758,0,0.163356
tiny11-000758,1,0.138659
tiny11-000758,2,0.131345
tiny11-000759,0,0.354523
tiny11-000759,1,0.469207
tiny11-000759,2,0.568694
tiny11-000760,0,0.951039
tiny11-000760,1,0.778396
tiny11-000760,2,0.650376
tiny11-000761,0,0.838879
tiny11-000761,1,0.936121
tiny11-000761,2,0.821206
tiny11-000762,0,1.808893
tiny11-000762,1,1.985443
tiny11-000762,2,1.990383
tiny11-000763,0,0.236963
tiny11-000763,1,0.209993
tiny11-000763,2,0.217456
tiny11-000764,0,0.145743
tiny11-000764,1,0.099877
tiny11-000764,2,0.113573
tiny11-000765,0,0.177742
tiny11-000765,1,0.136876
tiny11-000765,2,0.136515
tiny11-000766,0,0.305
tiny11-000766,1,0.275044
tiny11-000766,2,0.250458
tiny11-000767,0,0.500005
tiny11-000767,1,0.451103
tiny11-000767,2,0.413032
tiny11-000768,0,1.803804
tiny11-000768,1,1.393305
tiny11-000768,2,1.175849
tiny11-000769,0,1.993638
tiny11-000769,1,2.269114
tiny11-000769,2,1.875708
tiny11-000770,0,0.246161
tiny11-000770,1,0.300802
tiny11-000770,2,0.234118
tiny11-000771,0,0.143077
tiny11-000771,1,0.114243
tiny11-000771,2,0.095859
tiny11-000772,0,0.203069
tiny11-000772,1,0.177592
tiny11-000772,2,0.154048
tiny11-000773,0,0.200495
tiny11-000773,1,0.162333
tiny11-000773,2,0.1496
tiny11-000774,0,0.198401
tiny11-000774,1,0.187361
tiny11-000774,2,0.171641
tiny11-000775,0,0.681715
tiny11-000775,1,0.628265
tiny11-000775,2,0.596917
tiny11-000776,0,0.259475
tiny11-000776,1,0.224861
tiny11-000776,2,0.220933
tiny11-000777,0,0.248024
tiny11-000777,1,0.225852
tiny11-000777,2,0.210374
tiny11-000778,0,0.097041
tiny11-000778,1,0.088575
tiny11-000778,2,0.085429
tiny11-000779,0,0.150872
tiny11-000779,1,0.12839
tiny11-000779,2,0.12298
tiny11-000780,0,0.210113
tiny11-000780,1,0.232184
tiny11-000780,2,0.290864
tiny11-000781,0,0.547033
tiny11-000781,1,0.498572
tiny11-000781,2,0.495327
tiny11-000782,0,0.760993
tiny11-000782,1,0.728943
tiny11-000782,2,0.776742
tiny11-000783,0,1.336801
tiny11-000783,1,1.298368
tiny11-000783,2,1.273271
tiny11-000784,0,0.255909
tiny11-000784,1,0.208711
tiny11-000784,2,0.21373
tiny11-000785,0,0.156302
tiny11-000785,1,0.110136
tiny11-000785,2,0.104816
tiny11-000786,0,0.156553
tiny11-000786,1,0.1394
tiny11-000786,2,0.1285
tiny11-000787,0,0.365845
tiny11-000787,1,0.297276
tiny11-000787,2,0.301044
tiny11-000788,0,0.398786
tiny11-000788,1,0.402002
tiny11-000788,2,0.403204
tiny11-000789,0,1.274904
tiny11-000789,1,1.128651
tiny11-000789,2,1.446716
tiny11-000790,0,1.970746
tiny11-000790,1,1.841144
tiny11-000790,2,2.16013
tiny11-000791,0,0.218018
tiny11-000791,1,0.206406
tiny11-000791,2,0.212537
tiny11-000792,0,0.125024
tiny11-000792,1,0.127268
tiny11-000792,2,0.10694
tiny11-000793,0,0.175147
tiny11-000793,1,0.148618
tiny11-000793,2,0.164958
tiny11-000794,0,0.249807
tiny11-000794,1,0.217908
tiny11-000794,2,0.186999
tiny11-000795,0,0.226283
tiny11-000795,1,0.229599
tiny11-000795,2,0.223168
tiny11-000796,0,0.83947
tiny11-000796,1,0.715919
tiny11-000796,2,0.646189
tiny11-000797,0,0.245109
tiny11-000797,1,0.238065
tiny11-000797,2,0.231674
tiny11-000798,0,0.361135
tiny11-000798,1,0.330498
tiny11-000798,2,0.309209
tiny11-000799,0,0.104095
tiny11-000799,1,0.089988
tiny11-000799,2,0.087664
tiny11-000800,0,0.14408
tiny11-000800,1,0.13372
tiny11-000800,2,0.128039
tiny11-000801,0,0.227505
tiny11-000801,1,0.204733
tiny11-000801,2,0.205915
tiny11-000802,0,0.620521
tiny11-000802,1,0.515264
tiny11-000802,2,0.548105
tiny11-000803,0,0.837136
tiny11-000803,1,0.881509
tiny11-000803,2,0.864977
tiny11-000804,0,1.243776
tiny11-000804,1,1.158516
tiny11-000804,2,1.092263
tiny11-000805,0,0.429704
tiny11-000805,1,0.362468
tiny11-000805,2,0.364743
tiny11-000806,0,0.100628
tiny11-000806,1,0.090069
tiny11-000806,2,0.085249
tiny11-000807,0,0.148528
tiny11-000807,1,0.129482
tiny11-000807,2,0.123591
tiny11-000808,0,0.274874
tiny11-000808,1,0.248916
tiny11-000808,2,0.228888
tiny11-000809,0,0.40103
tiny11-000809,1,0.397684
tiny11-000809,2,0.359282
tiny11-000810,0,1.420086
tiny11-000810,1,1.19759
tiny11-000810,2,1.100368
tiny11-000811,0,2.314429
tiny11-000811,1,2.373098
tiny11-000811,2,1.810938
tiny11-000812,0,0.619569
tiny11-000812,1,0.494866
tiny11-000812,2,0.445583
tiny11-000813,0,0.107441
tiny11-000813,1,0.093415
tiny11-000813,2,0.087835
tiny11-000814,0,0.143799
tiny11-000814,1,0.128179
tiny11-000814,2,0.124263
tiny11-000815,0,0.162985
tiny11-000815,1,0.152114
tiny11-000815,2,0.150732
tiny11-000816,0,0.194484
tiny11-000816,1,0.210544
tiny11-000816,2,0.184084
tiny11-000817,0,0.944196
tiny11-000817,1,0.769459
tiny11-000817,2,0.726028
tiny11-000818,0,0.243045
tiny11-000818,1,0.235049
tiny11-000818,2,0.280074
tiny11-000819,0,0.402372
tiny11-000819,1,0.363329
tiny11-000819,2,0.389579
tiny11-000820,0,0.17661
tiny11-000820,1,0.140112
tiny11-000820,2,0.132819
tiny11-000821,0,0.184836
tiny11-000821,1,0.175237
