trial,target_cv,spatial_mode,budget_fraction,method,affine_matched_ratio,method_lookup_over_affine,cover_lookup_over_affine,relative_rescale_correction,lookup_matched_ratio,factorization_error
0,2.48,local,0.125,dpr,1.0362262934064308,1.1091285587005475,0.9754783219851022,1.1370099506091191,1.1781996066859168,4.440892098500626e-16
0,2.48,local,0.125,top,4.245248050107425,1.0481548695243077,1.1249766593500399,0.9317125478228888,3.955350876905739,-8.881784197001252e-16
0,2.48,local,0.25,paper,1.1595077153625033,0.988465490244368,1.1156371011201616,0.8860098765556415,1.0273352877536457,2.220446049250313e-16
0,2.48,local,0.25,dpr,1.0095648728993052,1.1529022459071239,1.1225171474836229,1.0270687164927645,1.0368924982248702,-2.220446049250313e-16
0,2.48,local,0.25,top,4.307063864008012,1.045432012127843,1.1511155803837256,0.9081903068146703,3.911633652123816,0.0
0,2.48,local,0.375,paper,1.2206023499922831,1.0021656341012943,1.153899961770312,0.8685030481877934,1.0600968615934818,0.0
0,2.48,local,0.375,dpr,1.0245797369617062,1.2060671602767636,1.1064864215919652,1.0899972532347264,1.1167890990082183,0.0
0,2.48,local,0.375,top,4.401557592347829,1.0220956735003832,1.1546214953426965,0.8852214146567754,3.896353038591415,-4.440892098500626e-16
0,2.48,local,0.5,paper,1.23526509110851,1.0039441010737562,1.1652129980634143,0.8615970665812283,1.064300778949286,2.220446049250313e-16
0,2.48,local,0.5,dpr,1.0499392317162148,1.2689922570876548,1.1652164845939263,1.0890613665922293,1.1434482545316562,0.0
0,2.48,local,0.5,top,3.8861463074722153,1.039710801585852,1.213374401931971,0.8568755034970191,3.3299435738783374,1.3322676295501878e-15
0,2.48,local,0.625,paper,1.2930880200861354,1.0135160138760761,1.2027644924969456,0.8426554160840011,1.089627623598919,-4.440892098500626e-16
0,2.48,local,0.625,dpr,1.0497347950599332,1.3005135726072663,1.1474070482391459,1.133436973917045,1.18980822952816,0.0
0,2.48,local,0.625,top,3.379828142106068,1.0309996722489234,1.2774700929366005,0.8070636470861716,2.727736426892602,-8.881784197001252e-16
0,2.48,local,0.75,paper,1.350330046053186,1.020107431143257,1.2612414619598327,0.8088121600110739,1.0921633612761303,0.0
0,2.48,local,0.75,dpr,1.0233158100156257,1.3097879738692173,1.2315482500423949,1.0635295643708065,1.0883266176396775,2.220446049250313e-16
0,2.48,local,0.75,top,2.8611088204007635,1.0149535802291925,1.3043117670468967,0.7781525904095441,2.226379240038449,-4.440892098500626e-16
0,2.48,local,0.875,paper,1.3881712706170015,1.028636868115894,1.2902391213712423,0.7972451393526788,1.1067127980884366,0.0
0,2.48,local,0.875,dpr,1.014508977550105,1.330114028376475,1.2805802793151257,1.0386807058186471,1.0537509008610972,0.0
0,2.48,local,0.875,top,2.104404656177853,1.043474674945475,1.31497668690389,0.7935309312610965,1.669910186567,6.661338147750939e-16
0,2.48,hot-cold,0.125,paper,1.2370306001475042,0.987822678269025,1.2719589025707387,0.7766152477666929,0.9606968260285343,-4.440892098500626e-16
0,2.48,hot-cold,0.125,dpr,1.012463931930282,1.2646932032818425,1.219813972668688,1.0367918646766838,1.0497143679038852,1.1102230246251565e-15
0,2.48,hot-cold,0.125,top,15.880422507403482,0.9468430722705116,1.3059317284716003,0.7250325967488753,11.51382396801203,-1.7763568394002505e-15
0,2.48,hot-cold,0.25,paper,1.4125763663280686,1.0015170720912447,1.3089677708940088,0.7651197335494524,1.0807900530231858,2.220446049250313e-16
0,2.48,hot-cold,0.25,dpr,1.0,1.309787973869217,1.309787973869217,1.0,1.0,0.0
0,2.48,hot-cold,0.25,top,14.648246351960854,0.9862402802927451,1.324384221650942,0.744678367629089,10.908232182006968,1.7763568394002505e-15
0,2.48,hot-cold,0.375,paper,1.4206386354713545,1.0136114962147518,1.3246999066194127,0.76516310686656,1.087020272051932,0.0
0,2.48,hot-cold,0.375,dpr,1.0,1.3255427957029116,1.3255427957029116,1.0,1.0,0.0
0,2.48,hot-cold,0.375,top,12.59037414445516,0.9970434641790471,1.3328672568602808,0.7480440824450106,9.418154874528344,-1.7763568394002505e-15
0,2.48,hot-cold,0.5,paper,1.4179253170887172,1.0307828873699605,1.3322086577351333,0.7737398202488626,1.0971052799705352,-2.220446049250313e-16
0,2.48,hot-cold,0.5,dpr,1.0,1.3335631970935717,1.3335631970935717,1.0,1.0,0.0
0,2.48,hot-cold,0.5,top,10.540815477280566,1.009172590994079,1.33773844478474,0.7543870738920629,7.951854944341854,-8.881784197001252e-16
0,2.48,hot-cold,0.625,paper,1.4398657652902012,1.0396489472532016,1.3368499079448457,0.777685618314075,1.119762897968979,2.220446049250313e-16
0,2.48,hot-cold,0.625,dpr,1.0,1.338422195205371,1.338422195205371,1.0,1.0,0.0
0,2.48,hot-cold,0.625,top,9.148295430349345,1.0025839147921363,1.341164049952371,0.7475475612604895,6.838785938648133,0.0
0,2.48,hot-cold,0.75,paper,1.4181566847920417,1.074828239057624,1.3400693725074564,0.8020691026215089,1.1374596595478466,-4.440892098500626e-16
0,2.48,hot-cold,0.75,dpr,1.0,1.3416812466741148,1.3416812466741148,1.0,1.0,0.0
0,2.48,hot-cold,0.75,top,7.076443173867704,1.0174641890880107,1.3436357657560256,0.7572470270732281,5.358615555663958,8.881784197001252e-16
0,2.48,hot-cold,0.875,paper,1.4488787319282712,1.0786986597902473,1.342167995766092,0.8036986898756591,1.1644619386394577,-2.220446049250313e-16
0,2.48,hot-cold,0.875,dpr,1.0,1.3440188747855584,1.3440188747855584,1.0,1.0,0.0
0,2.48,hot-cold,0.875,top,4.6738464758366565,1.0590269982200113,1.345146387068744,0.7872949802346603,3.6796958688136567,-4.440892098500626e-16
0,3.3,random,0.125,paper,1.126776651111847,0.9856237329122256,1.1009912330091116,0.8952148785221696,1.0087072228467098,4.440892098500626e-16
0,3.3,random,0.125,dpr,1.0014898894092512,1.1832189663708097,1.1000489446621138,1.0756057465554336,1.077208280165756,-2.220446049250313e-16
0,3.3,random,0.125,top,8.081185856719234,0.8982477919138916,1.2361539556005525,0.7266471848787652,5.872170953267123,-8.881784197001252e-16
0,3.3,random,0.25,paper,1.1664316163012265,0.9726995708006753,1.1738127641066427,0.8286667180186703,0.9665830592735504,1.1102230246251565e-16
0,3.3,random,0.25,dpr,1.0021814065701546,1.18321896637081,1.1413637610973368,1.0366712232331894,1.0389326246506403,-2.220446049250313e-16
0,3.3,random,0.25,top,10.901703739892689,0.9269020680060908,1.2626938673841117,0.7340671337276139,8.002582417090634,0.0
0,3.3,random,0.375,paper,1.201997305092931,0.9726732358164427,1.2336288643308047,0.7884650432073668,0.947732857095236,-1.1102230246251565e-16
0,3.3,random,0.375,dpr,1.0,1.2363163945674107,1.2363163945674107,1.0,1.0,0.0
0,3.3,random,0.375,top,12.191142486046788,0.9664536752779538,1.2865721153238083,0.7511850006439117,9.15780337623107,-5.329070518200751e-15
0,3.3,random,0.5,paper,1.2366436297017525,0.9713963082679283,1.2299737772551829,0.7897699334986656,0.9766639571911016,0.0
0,3.3,random,0.5,dpr,1.003156376624297,1.2868456471884313,1.2430988878168923,1.0351916969762287,1.0384591518502309,0.0
0,3.3,random,0.5,top,12.44240860601775,1.0050146150071602,1.3312018834612018,0.7549678433402334,9.39361839124318,0.0
0,3.3,random,0.625,paper,1.295089843839459,0.9712976839052767,1.2673337326859089,0.7664103454792198,0.9925702546436282,-3.3306690738754696e-16
0,3.3,random,0.625,dpr,1.0054199146100842,1.3005135726072663,1.2421841328640506,1.0469571605368424,1.0526315789473684,0.0
0,3.3,random,0.625,top,11.414464557019135,1.0406417319035233,1.3451743051193932,0.7736110687983736,8.830356125716724,-3.552713678800501e-15
0,3.3,random,0.75,paper,1.330672437241108,0.981779724989023,1.2842283845033342,0.7644899745528666,1.0172857376846556,0.0
0,3.3,random,0.75,dpr,1.003212830387578,1.3097879738692173,1.261047244450601,1.0386509939521347,1.041988003427592,-2.220446049250313e-16
0,3.3,random,0.75,top,9.241081435212944,1.0773150496270016,1.3454896498490696,0.8006862406915204,7.3992067542848545,2.6645352591003757e-15
0,3.3,random,0.875,paper,1.3886108837605735,0.9923324936057347,1.3313917614834356,0.74533471087434,1.034979891564649,2.220446049250313e-16
0,3.3,random,0.875,dpr,1.0004644230865984,1.3164939472316584,1.3025602559577139,1.010697156780436,1.0111665478736045,2.220446049250313e-16
0,3.3,random,0.875,top,5.6194123758316445,1.094841653849721,1.3456778250529897,0.8135986440934394,4.57194628957852,8.881784197001252e-16
0,3.3,local,0.125,paper,1.1462538946378371,1.0015025423349309,1.0122274469975099,0.9894046494249968,1.1341089327761866,2.220446049250313e-16
0,3.3,local,0.125,dpr,1.0429092983903985,1.0373709180678452,1.000711807528115,1.0366330348697324,1.081114231084302,0.0
0,3.3,local,0.125,top,4.36795832685994,1.0218984626655923,1.0197868609785727,1.0020706304109401,4.377002754205255,0.0
0,3.3,local,0.25,paper,1.2401130297707557,0.9828294392959823,1.063510522268357,0.924137014836214,1.1460343533918391,0.0
0,3.3,local,0.25,dpr,1.078387312672595,1.125428109346254,1.001361147959811,1.1238983174444295,1.211997686266149,-2.220446049250313e-16
0,3.3,local,0.25,top,3.966759495192703,1.0490788115236267,1.0719916009663206,0.9786259617873501,3.881973826162061,-1.3322676295501878e-15
0,3.3,local,0.375,paper,1.3188243443358818,0.9804434246958654,1.072396048838832,0.9142549767480671,1.205741720265587,4.440892098500626e-16
0,3.3,local,0.375,dpr,1.0431327060460749,1.1532521730623977,1.0587856477724975,1.0892215770856373,1.136202651189114,-2.220446049250313e-16
0,3.3,local,0.375,top,3.903475097118525,1.0379915834633793,1.1520109894537687,0.9010257653492939,3.517131636903129,4.440892098500626e-16
0,3.3,local,0.5,paper,1.388377529230639,0.9799809174294716,1.1538189537149597,0.8493368169020101,1.1792001513350283,-2.220446049250313e-16
0,3.3,local,0.5,dpr,1.0422741125352268,1.2004838034166945,1.0760127750360713,1.115678020994175,1.1628423192067618,0.0
0,3.3,local,0.5,top,3.8304716770429352,1.0345341885778776,1.165861806264667,0.8873557595067351,3.398991104251471,0.0
0,3.3,local,0.625,paper,1.4402929729338878,0.9774360972830377,1.1711012559702645,0.8346298770495519,1.2021115469151442,-2.220446049250313e-16
0,3.3,local,0.625,dpr,1.0809100558970042,1.266511148870602,1.1043297734255673,1.146859551691663,1.2396520221250489,2.220446049250313e-16
0,3.3,local,0.625,top,3.396570140296223,1.0226637094245545,1.2320099998469047,0.8300774421892967,2.81941625427363,4.440892098500626e-16
0,3.3,local,0.75,paper,1.5241262313161834,0.9875950259175189,1.1755907812838275,0.8400840170241859,1.2803940868560326,-2.220446049250313e-16
0,3.3,local,0.75,dpr,1.0563830452072722,1.2944032629009508,1.1729698950071117,1.1035264147960957,1.165746594528963,0.0
0,3.3,local,0.75,top,2.822174742222522,1.0281304167526817,1.2637841436032293,0.8135332461296237,2.2959329791853227,0.0
0,3.3,local,0.875,paper,1.5572024617808518,1.0062505557773214,1.2654375438113028,0.7951799444377553,1.2382561670372336,2.220446049250313e-16
0,3.3,local,0.875,dpr,1.072120105099169,1.3335120407751972,1.1998440693099037,1.1114044523653588,1.1915590582776332,2.220446049250313e-16
0,3.3,local,0.875,top,2.260954426701683,1.033273187172538,1.3197769337275538,0.7829150220516282,1.7701351848388744,0.0
0,3.3,hot-cold,0.125,paper,1.3804870687655697,0.9614420466554638,1.2666563449126917,0.7590393799525271,1.0478440487082996,0.0
0,3.3,hot-cold,0.125,dpr,1.0,1.2646932032818425,1.2646932032818425,1.0,1.0,0.0
0,3.3,hot-cold,0.125,top,14.982328194430384,0.9466529307381959,1.3074107411525522,0.7240669675879142,10.848208943148116,-1.7763568394002505e-15
0,3.3,hot-cold,0.25,paper,1.47036793544738,0.978235425120196,1.3106184349912733,0.746392236674673,1.0974712120732912,0.0
0,3.3,hot-cold,0.25,dpr,1.0,1.309787973869217,1.309787973869217,1.0,1.0,0.0
0,3.3,hot-cold,0.25,top,13.792124484579103,0.9728783697930916,1.3261434459377535,0.7336147328354377,10.1181057189876,3.552713678800501e-15
0,3.3,hot-cold,0.375,paper,1.3991366328071353,1.0322592824931485,1.3252072105963755,0.7789417943391711,1.089845999284456,0.0
0,3.3,hot-cold,0.375,dpr,1.0,1.3255427957029116,1.3255427957029116,1.0,1.0,0.0
0,3.3,hot-cold,0.375,top,12.316853951593258,0.9912849862341792,1.3337802452032557,0.7432146260969075,9.1540660043236,0.0
0,3.3,hot-cold,0.5,paper,1.4482878556646357,1.0160871933248856,1.3333321220823697,0.7620660872836261,1.1036910594267415,-4.440892098500626e-16
0,3.3,hot-cold,0.5,dpr,1.0,1.3335631970935717,1.3335631970935717,1.0,1.0,0.0
0,3.3,hot-cold,0.5,top,10.993767042890653,0.9954848750452778,1.3380960738545897,0.7439562035165621,8.178881191574431,0.0
0,3.3,hot-cold,0.625,paper,1.4544476085925355,1.0347224413924128,1.3375373270623867,0.7736026654784717,1.1251645468059743,0.0
0,3.3,hot-cold,0.625,dpr,1.0,1.338422195205371,1.338422195205371,1.0,1.0,0.0
0,3.3,hot-cold,0.625,top,8.553170064004892,1.0069031905539494,1.3417303559595246,0.7504512259722058,6.41873696048124,-8.881784197001252e-16
0,3.3,hot-cold,0.75,paper,1.4890343375022528,1.041656545655011,1.3401819286881582,0.7772501056439705,1.1573520961311257,2.220446049250313e-16
0,3.3,hot-cold,0.75,dpr,1.0,1.3416812466741148,1.3416812466741148,1.0,1.0,0.0
0,3.3,hot-cold,0.75,top,6.996256124280557,1.0181211450339223,1.3438009994957598,0.7576427948899846,5.300663043766092,-8.881784197001252e-16
0,3.3,hot-cold,0.875,paper,1.4570849147401082,1.069174208624093,1.342587004377822,0.7963537596727794,1.1603550500157764,0.0
0,3.3,hot-cold,0.875,dpr,1.0,1.3440188747855584,1.3440188747855584,1.0,1.0,0.0
0,3.3,hot-cold,0.875,top,4.623204866188767,1.0547186593249545,1.3452076497621608,0.7840563942016192,3.624853337039344,-4.440892098500626e-16
0,4.55,random,0.125,paper,1.0912695701856665,1.001340098871382,1.0497675719936843,0.9538683853318785,1.0409275428748146,-2.220446049250313e-16
0,4.55,random,0.125,dpr,1.0,1.0524353032676055,1.0524353032676055,1.0,1.0,0.0
0,4.55,random,0.125,top,7.2089715090753534,0.8974304377038569,1.248309892213847,0.7189163871098434,5.182647752082249,0.0
0,4.55,random,0.25,paper,1.1532427373348986,0.9858402576992235,1.1088584202069984,0.8890587289901173,1.0253005222720488,2.220446049250313e-16
0,4.55,random,0.25,dpr,1.0098933954663916,1.154454962197873,1.0790562480134054,1.0698746838482982,1.0804593771950908,6.661338147750939e-16
0,4.55,random,0.25,top,10.20599723301524,0.9258748330323364,1.283210554502324,0.72152993893619,7.363932560320411,0.0
0,4.55,random,0.375,paper,1.2186455173880482,0.9704225953679341,1.180553911440284,0.8220061667357585,1.0017341303578646,0.0
0,4.55,random,0.375,dpr,1.0069370859692794,1.2156152787604426,1.1408621971717026,1.0655233224258456,1.0729149493157857,-2.220446049250313e-16
0,4.55,random,0.375,top,12.030124891770514,0.9550367359122648,1.3307461463949959,0.7176701119890285,8.633661078318944,0.0
0,4.55,random,0.5,paper,1.2696498845338122,0.9681209425730298,1.2460789665684946,0.7769338609727782,0.9864339868744963,-3.3306690738754696e-16
0,4.55,random,0.5,dpr,1.0083937062785555,1.2432905401035432,1.1833107390753252,1.050688123624305,1.059507291124374,-2.220446049250313e-16
0,4.55,random,0.5,top,12.38347562708485,0.9972261143738262,1.318953069090802,0.7560739936419779,9.362823872538138,-1.7763568394002505e-15
0,4.55,random,0.625,paper,1.3418711390402027,0.9677304842121616,1.2765063514290294,0.7581086323062961,1.0172840939490595,-2.220446049250313e-16
0,4.55,random,0.625,dpr,1.0055557616011563,1.264693203281843,1.2490903038747645,1.0124914102356548,1.018116571134143,2.220446049250313e-16
0,4.55,random,0.625,top,11.27448151780134,1.0454939920953825,1.3327509694320856,0.7844631263265113,8.844415019164908,-1.7763568394002505e-15
0,4.55,random,0.75,paper,1.3799915922777144,0.9825750964545373,1.2850790769408036,0.7646028280170957,1.0551454740953554,2.220446049250313e-16
0,4.55,random,0.75,dpr,1.001842092228314,1.2944032629009508,1.2783027610850533,1.0125952178983255,1.014460511679644,0.0
0,4.55,random,0.75,top,9.043614491655962,1.0806740999248814,1.3331276374412255,0.8106306324870005,7.331030935339676,0.0
0,4.55,random,0.875,paper,1.447892091579168,0.9909830744566719,1.3182506770871631,0.751740994092543,1.0884398402624549,-2.220446049250313e-16
0,4.55,random,0.875,dpr,1.0034812045000598,1.330114028376475,1.3018148773015916,1.0217382298883708,1.0252951096121417,2.220446049250313e-16
0,4.55,random,0.875,top,5.789241031400793,1.0923868761779718,1.3457495102234598,0.8117312084301502,4.699307618312375,0.0
0,4.55,local,0.125,paper,1.147392173951151,1.0091410607575715,1.0190714052245653,0.990255496900332,1.1362114073555492,0.0
0,4.55,local,0.125,dpr,1.0644085291032066,1.1037442414700382,1.0518300799598665,1.04935603430561,1.116943512980808,-4.440892098500626e-16
0,4.55,local,0.125,top,3.999985466540064,1.0279922929027399,1.062744054992583,0.967299970367667,3.8691858232553034,8.881784197001252e-16
0,4.55,local,0.25,paper,1.2749935759075637,0.9876904590999834,1.0541355554242462,0.9369672183218207,1.1946271841963014,2.220446049250313e-16
0,4.55,local,0.25,dpr,1.156809223695325,1.172902396417698,1.0212586647115998,1.1484870943532428,1.3285804640428744,2.220446049250313e-16
0,4.55,local,0.25,top,4.508353568652189,1.017704507591494,1.0847976598028184,0.9381514593020785,4.229518479480785,8.881784197001252e-16
0,4.55,local,0.375,paper,1.3013488755386675,0.9757001190037985,1.0780333689941441,0.9050741350559237,1.1778172079341584,0.0
0,4.55,local,0.375,dpr,1.1373019548538057,1.2091850609863348,1.0630915745098735,1.1374232380157996,1.293593672091514,-4.440892098500626e-16
0,4.55,local,0.375,top,3.857275081236799,1.0491044268155358,1.1210207029660197,0.9358475040111156,3.609821257059732,4.440892098500626e-16
0,4.55,local,0.5,paper,1.3659274600232487,0.9770524556242686,1.118339559905081,0.873663501367327,1.193360967337691,0.0
0,4.55,local,0.5,dpr,1.144435027794212,1.243290540103543,1.0946710237330706,1.1357663746900388,1.299810822586126,2.220446049250313e-16
0,4.55,local,0.5,top,3.730275729038126,1.033571106887921,1.1964552995459545,0.8638610295596945,3.222439831828416,4.440892098500626e-16
0,4.55,local,0.625,paper,1.416481185681988,0.9862580413078188,1.1512308942375507,0.8566987267667171,1.2134976282627687,-2.220446049250313e-16
0,4.55,local,0.625,dpr,1.087028226393,1.2664374969784449,1.1052030994770616,1.1458866678691664,1.2456111522212043,-2.220446049250313e-16
0,4.55,local,0.625,top,3.395589349274614,1.026615391992986,1.2216855869980952,0.8403270063253898,2.8534054325863147,0.0
0,4.55,local,0.75,paper,1.5147330247836883,0.9990093007282851,1.190300985405371,0.8392913330136081,1.2713022995304364,-2.220446049250313e-16
0,4.55,local,0.75,dpr,1.0714634994448329,1.2944032629009508,1.1726027262990997,1.1038719541325568,1.1827585069138749,-4.440892098500626e-16
0,4.55,local,0.75,top,2.7923536593514284,1.0325678898645392,1.2834158755232334,0.8045466084355342,2.246578666183745,4.440892098500626e-16
0,4.55,local,0.875,paper,1.5835113127113454,1.0281203482854433,1.2516312053886682,0.821424349168557,1.300734749444964,-2.220446049250313e-16
0,4.55,local,0.875,dpr,1.0755796926609436,1.330114028376475,1.196070068273224,1.1120703240210428,1.1961202573279088,-2.220446049250313e-16
0,4.55,local,0.875,top,2.1123686377513824,1.0296865227069514,1.3071344930700899,0.7877433639506433,1.664004376606112,2.220446049250313e-16
0,4.55,hot-cold,0.125,paper,1.334468279976882,0.97225037304421,1.2697085531384007,0.7657271982936961,1.0218386572385052,-2.220446049250313e-16
0,4.55,hot-cold,0.125,dpr,1.0,1.2646932032818425,1.2646932032818425,1.0,1.0,0.0
0,4.55,hot-cold,0.125,top,14.337508264516812,0.9383457989153718,1.3128800738009734,0.7147231629456665,10.24734925557509,0.0
0,4.55,hot-cold,0.25,paper,1.39052288559471,0.992380180976306,1.3109500173304516,0.7569931483712368,1.0526162970485968,2.220446049250313e-16
0,4.55,hot-cold,0.25,dpr,1.0,1.309787973869217,1.309787973869217,1.0,1.0,0.0
0,4.55,hot-cold,0.25,top,13.53038239202467,0.9767078307172737,1.327591149710069,0.7356992632336965,9.95429235708273,0.0
0,4.55,hot-cold,0.375,paper,1.4637948661012954,1.0079407096535786,1.3242713789277831,0.7611285161729263,1.1141360144172263,0.0
0,4.55,hot-cold,0.375,dpr,1.0,1.3255427957029116,1.3255427957029116,1.0,1.0,0.0
0,4.55,hot-cold,0.375,top,11.861717788244038,0.9944127518220133,1.3349886479721396,0.744884799831471,8.83561328035356,0.0
0,4.55,hot-cold,0.5,paper,1.4488191794808525,1.0318510924818864,1.3323409082893958,0.7744647680349988,1.1220594097612957,0.0
0,4.55,hot-cold,0.5,dpr,1.0,1.3335631970935717,1.3335631970935717,1.0,1.0,0.0
0,4.55,hot-cold,0.5,top,10.26527330945814,0.9980258556931346,1.320179984795022,0.755977114626604,7.760311697337656,8.881784197001252e-16
0,4.55,hot-cold,0.625,paper,1.4651779660535826,1.0357117601241743,1.3369392510329874,0.7746887222616365,1.1350568464079531,-2.220446049250313e-16
0,4.55,hot-cold,0.625,dpr,1.010494295870475,1.338422195205371,1.320748395139788,1.0133816555300166,1.0240163824528603,0.0
0,4.55,hot-cold,0.625,top,8.548225459049391,1.0032526121348364,1.3419931719515412,0.7475839915607733,6.390516509437568,1.7763568394002505e-15
0,4.55,hot-cold,0.75,paper,1.5098596029555709,1.049174899687088,1.3206364458688986,0.7944464223814409,1.1995025598663165,4.440892098500626e-16
0,4.55,hot-cold,0.75,dpr,1.0,1.3416812466741148,1.3416812466741148,1.0,1.0,0.0
0,4.55,hot-cold,0.75,top,6.915441956193262,1.0281435253130877,1.343945873429516,0.7650185514461564,5.290441387936944,8.881784197001252e-16
0,4.55,hot-cold,0.875,paper,1.6684008033240216,1.0434871241881916,1.3407344132320391,0.7782951745623587,1.298508294463049,0.0
0,4.55,hot-cold,0.875,dpr,1.0,1.3440188747855584,1.3440188747855584,1.0,1.0,0.0
0,4.55,hot-cold,0.875,top,4.629673243339317,1.0715250250550639,1.3453230253132775,0.7964815920738025,3.687449515636385,8.881784197001252e-16
1,1.07,random,0.125,paper,1.1553027031383352,0.96458674433056,1.2815917569728512,0.7526474316664893,0.8695356123144206,1.1102230246251565e-16
1,1.07,random,0.125,dpr,1.0,1.2646932032818425,1.2646932032818425,1.0,1.0,0.0
1,1.07,random,0.125,top,12.9036445303457,0.8973377578092311,1.293249128423643,0.693863029239391,8.953361882053965,-1.7763568394002505e-15
1,1.07,random,0.25,paper,1.207357900739911,0.9750707107902875,1.3171762721765592,0.740273516451248,0.8937750787959303,-3.3306690738754696e-16
1,1.07,random,0.25,dpr,1.0,1.264693203281843,1.264693203281843,1.0,1.0,0.0
1,1.07,random,0.25,top,15.073875026871889,0.9225510757024943,1.3363916971675418,0.6903298468987983,10.405945839472087,-1.7763568394002505e-15
1,1.07,random,0.375,paper,1.2404172860283986,0.9878692649821357,1.3006857211988916,0.7594988158027743,0.94209545983986,0.0
1,1.07,random,0.375,dpr,1.0,1.2944032629009505,1.2944032629009505,1.0,1.0,0.0
1,1.07,random,0.375,top,15.425431737302606,0.9609455674809919,1.3227842945424915,0.7264567408651855,11.20590886631925,1.7763568394002505e-15
1,1.07,random,0.5,paper,1.2735912771037037,0.9922761037385157,1.3357658010355742,0.7428518554444481,0.9460896432743504,-1.1102230246251565e-16
1,1.07,random,0.5,dpr,1.0,1.309787973869217,1.309787973869217,1.0,1.0,0.0
1,1.07,random,0.5,top,14.625351448558147,1.0013020580190346,1.32705986571026,0.7545266674786556,11.035217689184703,-3.552713678800501e-15
1,1.07,random,0.625,paper,1.2936679618185742,0.9937986580136076,1.3398233858593194,0.7417385518884769,0.9595634006238264,-3.3306690738754696e-16
1,1.07,random,0.625,dpr,1.0,1.338422195205371,1.338422195205371,1.0,1.0,0.0
1,1.07,random,0.625,top,12.632351879488192,1.0451764894410842,1.3439625304855503,0.7776827595509528,9.823962269259042,0.0
1,1.07,random,0.75,paper,1.3080162325793212,0.9968117937102791,1.326811496968752,0.7512836570888979,0.9826912187438348,0.0
1,1.07,random,0.75,dpr,1.0,1.3255427957029118,1.3255427957029118,1.0,1.0,0.0
1,1.07,random,0.75,top,9.808205936727424,1.0770742334668806,1.3448575674177154,0.800883498417598,7.855230283806512,-8.881784197001252e-16
1,1.07,random,0.875,paper,1.3433904654719393,1.0139902756218122,1.3443541009040925,0.7542583274301711,1.013263445572504,2.220446049250313e-16
1,1.07,random,0.875,dpr,1.0,1.3440188747855584,1.3440188747855584,1.0,1.0,0.0
1,1.07,random,0.875,top,5.848341568574623,1.0904669962468596,1.3454604023876349,0.810478698824382,4.739956264778905,-8.881784197001252e-16
1,1.07,local,0.125,paper,1.0548853599054968,0.9616924355845728,0.9872417937564552,0.9741204653880515,1.027585417722185,2.220446049250313e-16
1,1.07,local,0.125,dpr,1.0209340359953534,1.079730194270881,0.9857387696968376,1.0953512507202596,1.1182813732303931,2.220446049250313e-16
1,1.07,local,0.125,top,4.983188000736145,1.032122304454466,1.0862869324010216,0.9501378260835419,4.7347154139850325,8.881784197001252e-16
1,1.07,local,0.25,paper,1.1864285660052123,0.9499563405295207,1.1133147207763199,0.8532684629078752,1.0123420788652622,2.220446049250313e-16
1,1.07,local,0.25,dpr,1.0,1.0938081548617968,1.0938081548617968,1.0,1.0,0.0
1,1.07,local,0.25,top,4.693284931294598,1.0303768787301997,1.125452221775688,0.9155225417783772,4.296808149588987,0.0
1,1.07,local,0.375,paper,1.2300653971217916,0.9652190495475635,1.162747550717578,0.8301191853312341,1.0211008853628825,-2.220446049250313e-16
1,1.07,local,0.375,dpr,1.0047157003361455,1.196048231932123,1.1671142716138088,1.0247910260563486,1.0296236334424016,0.0
1,1.07,local,0.375,top,4.5887897850709605,1.0387089520922366,1.1861526315761766,0.8756958627760959,4.018384229935851,8.881784197001252e-16
1,1.07,local,0.5,paper,1.283738018865389,0.9658472171873194,1.1954012229557962,0.8079690723413578,1.0372206162320012,2.220446049250313e-16
1,1.07,local,0.5,dpr,1.008843044573035,1.2181102901222585,1.1848057311507245,1.0281097213626638,1.0372013414546444,0.0
1,1.07,local,0.5,top,4.2894867575246245,1.0432863614706183,1.1985315321078507,0.8704705162289693,3.733871752179788,4.440892098500626e-16
1,1.07,local,0.625,paper,1.3220783306353223,0.9744182542712482,1.2206362351318711,0.7982871769868254,1.055398178318326,-2.220446049250313e-16
1,1.07,local,0.625,dpr,1.012566660207592,1.2546968975725337,1.2094679156409422,1.0373957682933845,1.0504323684143215,2.220446049250313e-16
1,1.07,local,0.625,top,3.826011917800124,1.035914984444839,1.2488535162394447,0.8294927875642233,3.1736492909499625,-2.220446049250313e-15
1,1.07,local,0.75,paper,1.384356362053286,0.9779480735873431,1.2521899908183136,0.7809901698289796,1.081168710303824,0.0
1,1.07,local,0.75,dpr,1.0127296975251068,1.2944032629009508,1.2458555289233038,1.0389673865473015,1.052193127116499,-2.220446049250313e-16
1,1.07,local,0.75,top,3.3511931406258983,1.037531393496723,1.2880054158100522,0.8055334090689353,2.699498035016812,0.0
1,1.07,local,0.875,paper,1.4128830928798752,1.001024792922113,1.3169822842619578,0.7600897938297563,1.0739180187726125,-2.220446049250313e-16
1,1.07,local,0.875,dpr,1.0034366563201478,1.3164939472316584,1.3023949064052303,1.0108254729476356,1.0142993326978076,2.220446049250313e-16
1,1.07,local,0.875,top,2.401656426728694,1.0235826189121697,1.3190202756072111,0.7760173500297131,1.8637270559518309,-2.220446049250313e-16
