trial,target_cv,spatial_mode,budget_fraction,method,policy,method_ms,matched_cover_ms,matched_ratio
0,2.48,random,0.875,top,affine_fit,6.904797335391291,1.1937466563930292,5.784139623271921
0,2.48,random,0.875,top,released,7.52863833831443,1.6064260172616054,4.686576448225188
0,2.48,random,0.875,top,tail_linear,7.52863833831443,1.416684546616656,5.314265872592752
0,2.48,random,0.875,top,block_split,7.52863833831443,1.6158230854779951,4.659320940502157
0,2.48,local,0.125,paper,affine_fit,0.2692811417570302,0.2507235149546725,1.0740162996107991
0,2.48,local,0.125,paper,released,0.2639802069363918,0.27046931517824324,0.9760079688242083
0,2.48,local,0.125,paper,tail_linear,0.2639802069363918,0.26155404466405857,1.0092759501213198
0,2.48,local,0.125,paper,block_split,0.2639802069363918,0.2735227794186027,0.9651123299401443
0,2.48,local,0.125,dpr,affine_fit,0.2037651714192065,0.1966415759914377,1.036226293406431
0,2.48,local,0.125,dpr,released,0.22600177088955453,0.1918195945806336,1.1781996066859168
0,2.48,local,0.125,dpr,tail_linear,0.2168032005989788,0.1918195945806336,1.1302453280279614
0,2.48,local,0.125,dpr,block_split,0.2290540973044602,0.1918195945806336,1.1941120916516932
0,2.48,local,0.125,top,affine_fit,1.5348723549338217,0.361550688397344,4.245248050107425
0,2.48,local,0.125,top,released,1.6087839329221267,0.4067360856189513,3.955350876905739
0,2.48,local,0.125,top,tail_linear,1.6087839329221267,0.38820596759173875,4.144150443905651
0,2.48,local,0.125,top,block_split,1.6087839329221267,0.4226620186627563,3.806312992144633
0,2.48,local,0.25,paper,affine_fit,0.5275613976998901,0.4549873974188742,1.1595077153625033
0,2.48,local,0.25,paper,released,0.5214762356114259,0.5076008211025996,1.0273352877536455
0,2.48,local,0.25,paper,tail_linear,0.5214762356114259,0.4846997922396389,1.0758746835888975
0,2.48,local,0.25,paper,block_split,0.5214762356114259,0.5175644583660016,1.0075580484366606
0,2.48,local,0.25,dpr,affine_fit,0.3635267995817315,0.3600826547557484,1.0095648728993052
0,2.48,local,0.25,dpr,released,0.41911086368520717,0.40419895447475296,1.0368924982248702
0,2.48,local,0.25,dpr,tail_linear,0.3949552215268002,0.3858307220340496,1.0236489708353118
0,2.48,local,0.25,dpr,block_split,0.43520819327748095,0.4195171857932746,1.0374025380021936
0,2.48,local,0.25,top,affine_fit,2.5086995333449544,0.5824616519640926,4.307063864008012
0,2.48,local,0.25,top,released,2.622674800968997,0.6704806825519101,3.911633652123816
0,2.48,local,0.25,top,tail_linear,2.622674800968997,0.6331602732334523,4.142197342191732
0,2.48,local,0.25,top,block_split,2.622674800968997,0.6833799925325212,3.8377986327192435
0,2.48,local,0.375,paper,affine_fit,0.7653079156560048,0.6269920057591591,1.2206023499922831
0,2.48,local,0.375,paper,released,0.7669652925761399,0.723486051475785,1.0600968615934818
0,2.48,local,0.375,paper,tail_linear,0.7655777018346326,0.6812281317687969,1.1238198573021692
0,2.48,local,0.375,paper,block_split,0.77516721079567,0.7502641363405976,1.0331924095113179
0,2.48,local,0.375,dpr,affine_fit,0.5122875419300861,0.4999977292633427,1.0245797369617062
0,2.48,local,0.375,dpr,released,0.6178531809407823,0.5532406982567043,1.1167890990082183
0,2.48,local,0.375,dpr,tail_linear,0.5721551925204741,0.5305015549802528,1.0785174654987992
0,2.48,local,0.375,dpr,block_split,0.6401276833353567,0.5617243937884528,1.1395760811064772
0,2.48,local,0.375,top,affine_fit,3.317513424543532,0.7537135104879864,4.401557592347829
0,2.48,local,0.375,top,released,3.3908161180053833,0.8702538205396321,3.896353038591415
0,2.48,local,0.375,top,tail_linear,3.3908161180053833,0.8229543211385006,4.1202968754261144
0,2.48,local,0.375,top,block_split,3.3908161180053833,0.906319630065711,3.741302743006392
0,2.48,local,0.5,paper,affine_fit,0.9355810850855016,0.7573929610897722,1.2352650911085101
0,2.48,local,0.5,paper,released,0.9392711114477734,0.8825241229035403,1.064300778949286
0,2.48,local,0.5,paper,tail_linear,0.9350389596861761,0.8310965410464246,1.1250665999751108
0,2.48,local,0.5,paper,block_split,0.9514709352436455,0.9249037319054778,1.028724290346882
0,2.48,local,0.5,dpr,affine_fit,0.6390465126501,0.6086509517370108,1.0499392317162148
0,2.48,local,0.5,dpr,released,0.810945076471845,0.7092101223277473,1.1434482545316562
0,2.48,local,0.5,dpr,tail_linear,0.7335290763519147,0.665576175135431,1.1020963546398828
